Obs,Temp,Color,Moisture
5648,35.53343833,red,91.36420476
5649,36.11536457,red,93.2838132
5650,35.2995508,red,92.50864399
5651,33.01602788,red,96.24317766
5652,31.00040836,red,91.81306557
5653,35.77087806,red,93.74354241
5654,33.09401201,red,89.61544142
5655,31.83440081,red,89.80929977
5656,36.78299318,red,94.48962885
5657,31.34202915,red,93.41329559
5658,34.14609651,red,92.83430424
5659,39.72363413,red,90.14011655
5660,36.8123134,red,89.28224987
5661,34.8500705,red,95.08619454
5662,31.9744362,red,93.58646631
5663,32.06509499,red,92.18757545
5664,34.94557088,red,90.27962267
5665,36.523014,red,89.20495582
5666,38.30083201,red,96.04119826
5667,34.6310743,red,94.80157715
5668,36.94529115,red,92.50682388
5669,35.39324897,red,93.06474267
5670,34.94001802,red,89.93813391
5671,36.07769738,red,91.29127235
5672,33.20673826,green,90.71268063
5673,34.29402379,red,92.68890018
5674,37.25335781,green,94.80339469
5675,25.59813711,red,91.84481799
5676,37.68730405,red,94.83856222
5677,36.06545874,red,91.43334383
5678,30.75190056,red,91.6737848
5679,36.3362002,red,92.54066654
5680,31.83369806,yellow,93.2282253
5681,38.46999197,green,92.84377895
5682,35.76832322,red,93.32790137
5683,32.7898085,red,89.21622995
5684,36.0357957,red,94.66242555
5685,36.82735564,red,90.45633389
5686,30.52848626,red,93.47076192
5687,31.95780051,red,89.13834382
5688,28.88079773,red,94.34334878
5689,33.04877646,red,90.67211119
5690,37.90578625,green,93.34506589
5691,32.59619381,yellow,89.06453729
5692,35.49841809,red,94.25804849
5693,33.51490148,red,93.82603249
5694,28.27826997,red,94.53969803
5695,28.8106218,red,93.61678641
5696,32.55316255,yellow,91.64605081
5697,29.96531021,red,85.12382683
5698,28.83972203,red,91.98884025
5699,32.31914642,red,92.50081509
5700,33.02806552,red,95.855712
5701,29.87387082,red,87.81305535
5702,34.45582724,red,89.73828278
5703,25.50270279,green,93.12001275
5704,37.53067778,red,90.09911569
5705,34.05401778,red,93.83609635
5706,35.0608336,red,92.33256977
5707,33.67536659,red,89.90549333
5708,34.6081664,red,96.05665553
5709,30.82168807,red,94.38435554
5710,33.77851281,yellow,91.50158879
5711,36.6740114,red,92.81378885
5712,31.54512307,red,94.45913537
5713,32.57332683,green,92.52463619
5714,28.99122603,red,93.66451301
5715,29.74424414,red,91.26885518
5716,30.08818399,red,93.75452918
5717,34.37550809,red,92.33923279
5718,35.18069043,red,91.12632957
5719,28.58500346,red,90.80244524
5720,32.33013189,green,93.22024526
5721,40.11566567,yellow,87.17348478
5722,31.85653349,red,91.61886276
5723,36.53698675,red,91.14729168
5724,35.91195137,green,93.4712695
5725,33.09535302,red,94.01970605
5726,29.19185582,red,92.53471704
5727,32.8982824,red,91.66561814
5728,35.52856883,red,91.36501559
5729,28.25355264,red,94.71836069
5730,36.75333695,red,92.88716226
5731,36.94089281,red,91.15822207
5732,32.44635613,red,90.79696297
5733,35.42254963,red,92.54879721
5734,34.00819692,red,90.72222796
5735,32.88124621,yellow,92.65840627
5736,30.91796148,red,93.36204226
5737,32.01414531,red,91.40816501
5738,31.89536216,red,92.93912683
5739,35.30105428,red,91.53121152
5740,28.64693046,red,91.40240238
5741,34.84150713,red,91.86770616
5742,34.823888,red,94.25458435
5743,34.77103013,yellow,93.57682383
5744,31.34114581,red,91.90945659
5745,33.51018974,red,90.00031023
5746,38.74925858,red,93.10076155
5747,30.86789173,red,90.48234193
5748,34.88241724,red,93.98111585
5749,34.53511646,yellow,96.83951952
5750,33.65116725,red,92.55970621
5751,43.18713412,red,90.23345082
5752,39.0945613,red,93.97383386
5753,32.17755766,red,92.99821076
5754,36.31442995,red,89.98839779
5755,31.05343121,red,90.63591818
5756,37.64538374,red,91.28229775
5757,31.48809669,red,89.32512011
5758,34.58795883,red,89.82907945
5759,32.29212692,red,91.4501475
5760,35.09650441,red,96.96852168
5761,39.41175205,red,89.69154375
5762,37.66740489,green,89.96199445
5763,35.06175486,red,98.7554661
5764,32.2630643,red,90.54283471
5765,28.11060305,red,91.07733937
5766,35.4755723,red,89.70025477
5767,38.50615462,red,94.0434874
5768,36.61145407,red,93.84109907
5769,38.26603335,yellow,90.4805375
5770,31.74086033,red,93.54613001
5771,31.52023821,yellow,91.79776583
5772,36.01740201,yellow,93.88463047
5773,33.66569843,red,93.30255718
5774,38.12383721,red,90.59115243
5775,36.96375659,red,94.24297694
5776,33.82859422,red,91.39257528
5777,37.03958375,green,93.55677297
5778,39.28416106,yellow,96.09796479
5779,33.0505563,red,89.02328019
5780,32.46967513,red,94.24407635
5781,30.28013418,red,93.05754433
5782,37.74335537,red,91.72434627
5783,36.86930199,red,87.96608307
5784,42.3647968,red,92.58039652
5785,35.98349895,red,91.12127899
5786,31.89227118,red,90.53387978
5787,35.90911292,red,93.18912952
5788,32.80815151,green,94.19168912
5789,37.06538093,red,94.92490893
5790,36.37768767,red,92.70364428
5791,33.21736548,red,94.59700055
5792,36.89344264,red,87.59611074
5793,34.8761343,red,93.42512638
5794,32.66275923,yellow,92.7273148
5795,31.42346001,red,90.05285665
5796,32.25629057,red,94.0055194
5797,34.26993351,red,90.91204301
5798,35.31797544,red,92.0550342
5799,34.20822747,red,90.91049342
5800,37.23838956,red,90.34491987
5801,38.10361047,red,95.44581068
5802,32.92420723,green,89.95612187
5803,34.51524265,red,89.0128455
5804,34.15895545,red,92.27701201
5805,31.04581854,green,93.83772841
5806,39.02223224,red,92.12830404
5807,32.71885787,red,88.49960192
5808,29.75568323,yellow,90.40028451
5809,36.29670863,red,92.55411624
5810,33.34545081,red,91.70950794
5811,35.03517074,red,92.39568514
5812,32.43574324,red,90.62368394
5813,38.26491377,red,91.87214722
5814,32.99214423,yellow,90.08901357
5815,32.01465078,red,89.14741483
5816,32.17848223,red,90.36651762
5817,32.13063886,red,90.25080959
5818,35.42387914,red,91.21854662
5819,33.94944757,red,92.60352701
5820,32.92782283,red,91.94875522
5821,30.7464713,red,92.06335641
5822,37.10218932,red,92.65942055
5823,32.82850747,red,92.67999863
5824,35.46031101,green,90.3543372
5825,37.36785911,red,92.36748913
5826,29.88599271,red,94.05824531
5827,36.99426297,red,92.85590231
5828,30.48932341,red,92.51713479
5829,34.53431222,red,90.91643878
5830,35.76753782,red,91.51930391
5831,34.76533669,green,92.63468064
5832,38.17171322,red,87.09473802
5833,35.35116873,red,90.86603173
5834,33.52651945,red,92.516284
5835,38.21508582,red,92.53099397
5836,32.6908437,green,87.56392704
5837,38.40147131,red,92.15063927
5838,36.14285214,red,87.98620915
5839,39.34792119,red,90.72648208
5840,29.5066777,red,91.66197886
5841,36.86506162,green,93.30715189
5842,36.61010121,red,92.27639317
5843,35.17245992,red,93.79653766
5844,35.61744566,red,90.51010855
5845,34.24690103,red,91.47270791
5846,28.8139802,red,90.91431587
5847,35.6500727,red,93.11713747
5848,32.93311832,red,91.58552957
5849,30.32763081,green,93.86524099
5850,36.19996387,red,90.39871615
5851,34.55914252,red,94.80513072
5852,35.9479023,red,91.33019599
5853,29.78459237,red,90.54564149
5854,35.82304603,red,92.16366114
5855,30.66580337,red,90.84581863
5856,40.43470909,green,88.3835263
5857,36.84550033,red,94.04346547
5858,33.9309611,red,90.11698149
5859,32.06319612,red,96.2861388
5860,32.67745009,red,95.35223174
5861,30.44236068,red,94.59162175
5862,34.43961427,red,92.02525219
5863,38.67618822,red,92.15120506
5864,40.09544995,red,92.32268364
5865,40.88632024,red,89.70547445
5866,31.63269107,red,93.19115655
5867,33.50661165,red,93.77565879
5868,35.15924125,red,91.328095
5869,37.75623327,red,93.06291885
5870,33.03177824,green,92.91491461
5871,37.04146135,red,87.28800329
5872,31.41379479,red,93.20124105
5873,34.54681444,red,92.79206102
5874,35.88846791,red,95.16912996
5875,32.4056499,red,90.89172256
5876,29.04824718,red,95.9764813
5877,34.15298067,yellow,91.16297935
5878,29.01508743,red,91.14460525
5879,36.61202005,red,93.04363758
5880,33.38227702,red,87.68405839
5881,36.01150245,red,95.14826798
5882,32.13754538,red,91.7195967
5883,36.78322202,yellow,89.00056019
5884,32.28047012,red,93.22420476
5885,34.98769211,red,91.10110414
5886,35.89302773,red,94.81254403
5887,36.18378515,red,90.61599947
5888,29.68755545,red,92.85474345
5889,37.08672778,red,93.64322937
5890,34.29052595,red,93.33680107
5891,36.49562001,red,93.78018696
5892,35.44733202,red,90.43692975
5893,33.90083072,red,94.81630837
5894,34.07259454,yellow,94.82875923
5895,34.73763314,red,95.46062389
5896,32.75184965,red,93.5264958
5897,40.80079525,red,91.17670491
5898,33.86687833,yellow,93.49055738
5899,34.65812469,yellow,92.11620551
5900,38.3364579,red,91.2381743
5901,33.41307336,red,89.65457336
5902,34.64172096,red,93.5250848
5903,37.23048942,red,92.63391453
5904,33.13026923,red,94.88143935
5905,33.12842369,red,93.82358999
5906,35.10760046,green,88.54504657
5907,36.56392508,red,97.38874546
5908,33.10607346,red,91.82898133
5909,32.74846021,red,90.89212538
5910,30.00012505,red,92.4505925
5911,35.76092822,yellow,89.84868587
5912,37.34690148,red,92.45067143
5913,32.2136208,red,90.82918261
5914,36.24455317,red,94.15152687
5915,30.196783,red,92.05128732
5916,34.07547684,red,89.26271197
5917,31.61911803,green,92.29202099
5918,33.68813444,red,89.45786608
5919,29.81036712,red,90.56870329
5920,32.0302935,red,94.76148428
5921,38.1400517,red,93.3181076
5922,36.30449684,yellow,93.00922089
5923,35.47106958,red,87.5622946
5924,32.77072415,red,91.21683701
5925,35.25954659,red,91.92879728
5926,32.87531625,red,92.20834909
5927,30.41465994,red,93.12926606
5928,33.76363283,red,90.13793239
5929,32.19444094,red,94.06470273
5930,42.24403679,green,92.37433117
5931,33.00436293,red,90.84942733
5932,32.71017553,yellow,88.45773496
5933,33.30370468,red,94.37203257
5934,33.42464851,yellow,92.0786704
5935,35.49174335,red,89.85468069
5936,33.0202361,red,91.25626413
5937,32.06480672,red,89.04499287
5938,35.92676951,red,92.50510237
5939,33.17262179,green,92.57356658
5940,31.49055253,red,89.19962085
5941,35.94013949,red,89.99381913
5942,35.18555826,red,89.12244544
5943,36.6437078,red,91.21945836
5944,34.52568611,red,90.68420479
5945,31.83870602,red,93.48184486
5946,32.59510492,red,91.75945274
5947,34.07919671,yellow,90.75162927
5948,37.56108357,red,91.39040054
5949,28.68440102,red,92.62405083
5950,37.4672916,red,92.40882194
5951,38.25153203,red,92.0472112
5952,38.27272307,red,93.66580824
5953,29.56946569,red,90.86878613
5954,34.03197712,red,90.7895281
5955,39.13063946,red,89.78668792
5956,38.28487023,red,91.34509065
5957,33.01800273,yellow,87.4871754
5958,28.25395468,red,92.13654591
5959,31.5339694,red,90.77647515
5960,32.07810979,red,91.51798756
5961,34.90511016,yellow,90.35115106
5962,35.8483227,red,92.9365465
5963,34.87194353,red,90.11175332
5964,35.52424126,red,87.30443639
5965,35.99328447,green,94.48115218
5966,32.323926,yellow,92.3207585
5967,32.43076623,red,94.02796527
5968,35.51727977,red,93.50995864
5969,30.85403727,green,90.88457673
5970,33.21732173,red,92.03881869
5971,37.15577783,green,92.74233162
5972,33.91395706,red,90.5198854
5973,36.34641746,red,91.25782934
5974,33.32159224,red,89.19575206
5975,31.59488447,red,91.2303391
5976,31.86849608,red,92.95271786
5977,31.19215293,red,95.65790011
5978,32.98821717,red,88.89139664
5979,39.94104006,red,91.04958715
5980,30.13354971,red,90.03751294
5981,31.24592877,red,92.65988983
5982,36.48988479,red,92.46295249
5983,35.72375164,red,96.33949111
5984,42.49172866,red,91.51137068
5985,37.46452448,red,93.11364825
5986,38.22608966,red,89.57361796
5987,31.51230671,red,90.19318362
5988,37.01119978,yellow,87.96481875
5989,31.17047334,red,89.66920223
5990,32.1882504,red,89.44837111
5991,35.59037173,red,92.53697792
5992,36.8179049,red,92.90411852
5993,27.24841206,red,90.39777824
5994,34.20227299,red,90.0537495
5995,36.42808408,red,94.70291371
5996,37.01790166,yellow,94.24595783
5997,34.55735712,red,95.39153136
5998,31.50366932,red,89.84071536
5999,33.91889824,red,91.20079316
6000,35.13266517,red,93.36105391
6001,36.0976659,red,93.18647266
6002,34.86306488,red,91.32206181
6003,35.74954686,yellow,91.32649624
6004,35.91973621,red,92.07227168
6005,33.95528295,green,93.76465196
6006,34.02759039,red,92.24611944
6007,38.83643507,red,93.15077099
6008,35.85889047,red,95.28637381
6009,26.00985505,red,89.8754593
6010,31.10135551,red,92.43503402
6011,33.78969908,red,91.13889214
6012,39.16621842,red,88.74369615
6013,31.9906443,red,93.58224787
6014,34.35947167,red,93.85588647
6015,31.2730073,green,92.85047089
6016,34.08067294,red,91.99862665
6017,28.30671612,red,91.44487604
6018,37.94821866,red,92.86615722
6019,37.31676931,red,93.214736
6020,35.83711753,red,88.10904975
6021,36.18495407,red,93.15934014
6022,34.80924786,red,92.61960929
6023,32.31980431,red,91.07467209
6024,33.49336466,red,92.05022366
6025,39.46886005,red,91.58036128
6026,31.86110356,red,90.3687269
6027,38.05453402,red,93.03670281
6028,35.89848076,yellow,90.17486742
6029,31.02107078,red,92.31479599
6030,25.79162655,red,91.80717381
6031,35.79408744,yellow,91.52744063
6032,32.9712707,red,89.9644322
6033,29.04907841,red,93.59032448
6034,33.23985391,red,91.58999068
6035,30.76603761,red,91.78743509
6036,30.54282472,red,91.41309658
6037,32.47119738,red,91.31590462
6038,34.19555039,red,90.8545526
6039,34.02219663,red,92.50953072
6040,32.6068729,red,91.86606775
6041,36.49823445,red,91.06526064
6042,32.44661487,red,89.21169792
6043,34.85687543,red,92.84544753
6044,33.74042071,red,92.35583049
6045,29.14910476,red,91.03443919
6046,34.98706059,yellow,91.74003013
6047,32.93228097,red,92.41018055
6048,34.82460856,yellow,96.4551332
6049,34.53303981,red,92.27799608
6050,32.68373344,yellow,92.67489329
6051,32.02185607,red,90.4729376
6052,33.71417543,red,92.64024058
6053,38.65033241,green,92.22307144
6054,34.20984527,red,91.59548219
6055,37.77362844,green,91.22079098
6056,33.31563915,yellow,93.69489604
6057,35.16540167,red,90.61582632
6058,33.51355716,yellow,90.95096823
6059,36.10056144,red,94.16108179
6060,30.94430871,red,91.98216148
6061,40.30415925,red,88.91288196
6062,37.93264213,red,89.78926858
6063,38.40233239,red,92.69184229
6064,33.36720379,red,87.92235806
6065,33.29905548,red,90.05436975
6066,36.40923244,red,90.17227656
6067,36.28685761,yellow,90.96843093
6068,31.55289241,red,91.91065405
6069,32.7314057,red,89.46034754
6070,35.24188947,red,91.06600606
6071,30.47234831,green,95.03541656
6072,35.23677932,red,91.04424245
6073,35.28918869,red,90.54628672
6074,33.90143886,red,91.16960498
6075,29.86476167,red,96.72465697
6076,36.04178428,red,87.7209792
6077,31.72695808,yellow,94.16077535
6078,35.5281812,yellow,93.11812604
6079,34.07361467,red,92.1653657
6080,31.56921158,red,92.52777202
6081,29.59045747,yellow,89.40989725
6082,30.0517631,red,90.80283036
6083,36.33500522,yellow,92.59822527
6084,30.6110968,red,91.60383224
6085,37.96126257,red,93.93648769
6086,29.3009088,red,91.86032719
6087,38.51493296,red,88.86459503
6088,32.96901214,red,97.58342153
6089,29.74596065,red,89.84597779
6090,35.00539446,red,92.96742828
6091,35.29359975,red,91.11945526
6092,31.3008504,red,92.5750397
6093,29.14813549,red,90.97227234
6094,36.19825608,green,89.2178073
6095,36.27968404,red,94.95767608
6096,29.68964693,red,91.19393352
6097,36.49068391,red,91.29052418
6098,38.9104574,red,90.83168956
6099,30.80769902,red,90.86686966
6100,33.08905678,red,94.31797563
6101,31.72861174,red,92.62362241
6102,33.80756102,red,96.66940228
6103,36.31588422,red,91.00020115
6104,36.71301879,yellow,93.2384196
6105,31.98040842,red,93.61148755
6106,32.01479801,red,92.67829643
6107,33.27754829,red,92.46960386
6108,35.35323845,red,92.80693378
6109,33.89781169,yellow,90.39892288
6110,34.99319853,red,90.53652023
6111,41.61875074,red,92.77309535
6112,33.42278896,red,92.84712771
6113,39.88832515,red,91.71171564
6114,34.01027333,red,90.17902758
6115,31.48500192,red,88.4533221
6116,31.67527214,red,94.36392422
6117,34.13214453,red,89.5815348
6118,32.48515774,red,96.50085753
6119,34.5710709,red,97.25130468
6120,37.95779594,yellow,94.40394645
6121,39.75550011,red,90.39855681
6122,36.12824664,red,92.21599275
6123,30.48873553,red,90.45508346
6124,33.69152294,red,97.38287939
6125,30.28627265,yellow,91.43073714
6126,32.84366882,red,90.96944458
6127,35.67296542,red,90.90372066
6128,35.927581,red,91.35395774
6129,34.00511515,green,89.63801343
6130,30.61016962,red,92.91006884
6131,31.64030607,red,91.51365844
6132,38.5065921,red,93.97851322
6133,34.20951255,red,92.19513914
6134,34.72616515,red,91.98490713
6135,32.27875752,red,89.7050137
6136,32.13876678,red,91.8301282
6137,33.04305492,red,92.86432761
6138,39.62237501,red,93.53220231
6139,35.23361736,red,93.28231361
6140,30.91943796,green,93.56152883
6141,35.00887584,red,91.54081109
6142,29.3694061,red,92.70846978
6143,36.58030176,red,93.46643602
6144,31.37533248,red,94.22455505
6145,37.97401444,red,94.41379809
6146,36.64946313,red,94.35197294
6147,31.97667084,red,88.48720373
6148,38.17696474,red,94.29636117
6149,36.28381884,green,92.20651391
6150,35.81349319,yellow,93.21828766
6151,36.40781956,red,91.50496102
6152,32.34794043,red,94.5913121
6153,34.43826546,red,88.79716291
6154,36.01837793,red,91.51189055
6155,37.16043261,red,92.3689274
6156,32.26615351,red,93.04804955
6157,33.65407655,red,94.03563441
6158,36.12662982,red,93.0282286
6159,36.34930985,red,93.01751017
6160,29.7672754,red,92.69108144
6161,30.97785104,red,89.82605204
6162,32.6533562,red,92.40934497
6163,29.02137594,red,91.47562151
6164,30.55571277,red,92.12256218
6165,36.80515505,green,91.86101346
6166,36.20797029,red,91.76255719
6167,37.2188629,red,92.24252028
6168,33.43741466,green,88.05543348
6169,29.02098137,red,91.5445798
6170,33.78644415,red,89.50398788
6171,31.96820275,red,95.05137456
6172,33.03186356,yellow,90.67513269
6173,34.87366998,red,94.40142169
6174,30.69623135,yellow,93.63880739
6175,32.05036553,red,94.10250961
6176,30.38311074,red,94.38179168
6177,33.99334594,red,93.02827441
6178,30.38376584,red,91.91248384
6179,36.14158575,green,93.24782999
6180,38.71649189,red,92.94235452
6181,34.09201581,red,91.90451504
6182,34.19089986,red,90.84743485
6183,36.64540116,red,93.28467494
6184,34.11407725,green,95.01268245
6185,29.33758413,red,88.58787248
6186,32.31741971,red,91.09907934
6187,28.53448313,yellow,88.48000905
6188,38.60720204,red,91.03451599
6189,32.90556672,yellow,97.16582977
6190,41.27634338,red,92.72661051
6191,34.42473555,red,90.97650917
6192,30.436587,red,89.32272874
6193,31.88022239,red,91.87063393
6194,35.17758472,red,92.82602857
6195,31.76333319,red,88.54323037
6196,30.83245246,red,96.28729121
6197,31.68293852,red,89.91198242
6198,35.8228094,red,90.95265654
6199,32.8972821,red,89.37641601
6200,33.75644411,red,87.4862658
6201,37.78984688,red,92.33789512
6202,36.15686851,red,88.46649135
6203,27.99575152,red,89.8133957
6204,34.90232892,red,91.73092494
6205,32.82897212,yellow,91.20307559
6206,34.17645827,red,92.26207364
6207,35.73757832,red,90.09950789
6208,36.64148907,red,92.33482801
6209,28.36433916,red,94.98553962
6210,36.32362815,red,90.06749786
6211,36.54755501,green,93.84158199
6212,33.35503583,red,93.26879782
6213,35.92863816,red,94.14288861
6214,27.41468043,red,92.02075312
6215,33.09863523,red,93.26533635
6216,34.61925863,red,88.90954237
6217,28.58614081,red,95.22445095
6218,34.77970128,red,92.29218907
6219,27.73041126,red,91.47525746
6220,34.11537336,red,89.45223117
6221,36.9455406,red,90.48933074
6222,32.18222164,green,93.34787756
6223,31.17168512,red,90.21036728
6224,37.51701617,red,89.39609114
6225,35.86934216,red,90.56644938
6226,33.66892643,red,91.68706064
6227,32.58996158,red,95.4837244
6228,41.77661245,red,90.11136676
6229,34.35532386,red,91.67755334
6230,32.26211885,red,93.04306338
6231,32.0866997,red,91.19136036
6232,36.43113119,red,95.97061817
6233,31.06807448,red,89.09541707
6234,28.70699517,red,92.81546817
6235,37.26544632,red,91.04856046
6236,29.81403616,red,89.33457295
6237,36.070425,red,93.36092926
6238,36.45157157,red,91.76975686
6239,34.01981992,red,92.42123407
6240,37.10578855,red,92.57958001
6241,27.89581376,red,92.62573767
6242,36.8769755,red,90.16941103
6243,32.81849042,red,92.59338066
6244,25.38898276,red,87.48886387
6245,32.40074705,red,89.99232704
6246,35.6892789,red,89.95547097
6247,35.25997404,red,92.48229198
6248,33.14106879,red,91.87848591
6249,34.68693802,yellow,93.71393845
6250,31.27091408,red,93.34977847
6251,37.37028174,yellow,94.08712252
6252,32.53292731,red,92.36549485
6253,32.80529841,red,91.32151226
6254,36.47032542,red,93.77182078
6255,35.63712985,red,89.19210729
6256,30.64448093,green,93.80848108
6257,39.4014085,red,88.97445497
6258,32.72218728,red,92.78439591
6259,33.03464578,red,90.54112035
6260,33.30916873,red,91.06340309
6261,34.59025041,red,87.50158524
6262,31.18262456,red,93.18824948
6263,35.77652085,red,91.17112271
6264,31.08193713,red,93.3010747
6265,36.56191358,red,87.34669392
6266,37.08582638,red,88.84612613
6267,38.27793539,red,90.51157721
6268,30.53129085,red,95.38472434
6269,34.666086,red,87.31881356
6270,30.32913235,red,89.76658944
6271,39.12572059,red,89.27875318
6272,36.30972391,green,91.59895207
6273,35.67707879,green,90.3192484
6274,38.0279467,red,92.07461588
6275,33.44735108,red,87.19653935
6276,31.4774754,red,93.18982211
6277,36.7817502,red,90.83301224
6278,34.16550032,red,93.27899773
6279,32.39811811,red,94.09797308
6280,37.88296722,red,91.74129128
6281,26.65467515,yellow,90.31488537
6282,34.05138546,red,88.89230412
6283,35.36065502,red,93.43255653
6284,36.39758165,red,89.90142434
6285,31.36716362,red,88.66798504
6286,33.31441531,red,91.45132763
6287,33.54555958,red,89.0593674
6288,34.41037476,green,92.83324085
6289,30.94399336,red,89.62442961
6290,28.78145309,red,92.30143466
6291,28.1092891,red,91.41792791
6292,31.21317577,yellow,96.27200412
6293,35.9871784,red,93.43542727
6294,38.73679867,red,88.78926178
6295,30.62934556,red,93.29111856
6296,35.93045668,red,93.38450498
6297,29.62642042,red,89.9415137
6298,29.95060073,red,89.64197288
6299,33.39447641,red,87.52043165
6300,34.5010688,red,93.27092892
6301,36.69897786,yellow,93.48619531
6302,36.08583859,red,91.80690651
6303,32.01575911,red,89.97309211
6304,23.31732319,red,89.63978715
6305,29.73592664,red,88.06335625
6306,40.05588775,red,94.05034727
6307,35.38859783,red,90.27683545
6308,31.94924169,yellow,92.17418811
6309,33.14633729,red,91.12098061
6310,36.03504959,red,91.93239679
6311,36.72778217,yellow,89.65126314
6312,40.69778823,yellow,95.78509
6313,32.42766659,red,91.01418771
6314,33.55550085,green,92.25058811
6315,31.64893107,red,93.1146422
6316,35.49862762,red,95.39355563
6317,35.70617973,red,94.21986951
6318,38.62820072,red,93.31853715
6319,32.82829043,red,92.32547052
6320,33.51410108,yellow,92.52442087
6321,35.76771983,red,91.30682094
6322,31.84785296,green,93.95758224
6323,32.52312568,red,92.29242406
6324,33.64566418,yellow,92.26632048
6325,37.09518679,red,94.27888273
6326,33.52516273,green,94.41310638
6327,35.11381158,red,90.63145097
6328,28.23096366,red,92.79370704
6329,34.38287648,red,90.26134606
6330,33.79700071,yellow,90.46292549
6331,32.52588306,green,93.49067548
6332,30.93633056,red,94.95231876
6333,27.52962146,red,90.39775786
6334,31.90227796,red,92.07210878
6335,31.89849787,red,94.10694014
6336,33.5527549,red,92.5672529
6337,30.28297691,yellow,90.78876748
6338,32.83558492,red,92.2441362
6339,29.70126113,red,94.67478934
6340,37.16545645,red,90.37437863
6341,30.68313368,yellow,90.30983565
6342,35.39418168,red,90.44724739
6343,35.67232125,green,93.75555881
6344,30.0591571,red,94.26278756
6345,31.04920014,red,92.70218819
6346,35.19387237,red,94.89377367
6347,28.6319052,red,93.09691549
6348,36.45741541,red,91.4680114
6349,30.1793189,red,92.47047638
6350,34.93990552,red,93.34391072
6351,34.1842886,red,92.53178118
6352,36.04396668,red,95.79579524
6353,33.24092607,green,92.67697947
6354,33.85138953,red,90.15116104
6355,35.37615808,red,92.18767607
6356,32.56466203,yellow,89.73881026
6357,33.04668818,red,94.71663832
6358,29.98571092,red,91.68335664
6359,38.48612333,red,89.89805035
6360,32.50156357,green,96.53216613
6361,32.56046722,red,90.23647753
6362,35.60902917,red,90.86311682
6363,38.79094077,yellow,90.18110091
6364,38.18799451,red,92.09992951
6365,36.96007946,red,94.44584838
6366,31.27624709,green,92.57902809
6367,30.67508283,red,92.88989955
6368,36.95054599,red,91.81514199
6369,34.69602418,red,88.54922482
6370,35.23152092,red,90.38007934
6371,31.74861539,red,92.80298189
6372,33.28582202,green,89.79683206
6373,37.33373756,red,92.32972193
6374,34.5166989,yellow,94.49685978
6375,31.38096654,red,94.84255926
6376,32.72401295,red,91.84198289
6377,32.82142264,red,88.54005017
6378,36.57712179,red,92.04142964
6379,39.93514702,red,91.60236216
6380,32.40681576,green,91.56494266
6381,36.92805181,green,94.18413073
6382,35.25448154,red,88.93903516
6383,34.71826164,red,91.21067709
6384,38.39529407,green,92.59443678
6385,28.62254504,red,91.80043641
6386,35.31809439,green,94.42622688
6387,37.5256259,red,93.98274028
6388,30.85173156,red,95.61293281
6389,27.88918808,red,92.74067022
6390,31.90390583,red,93.7433456
6391,34.61076179,green,91.77869844
6392,32.56848787,yellow,92.64798841
6393,33.6572299,red,90.97256103
6394,35.36177616,red,92.23927645
6395,37.49384671,red,93.76151314
6396,32.6025909,yellow,93.24372407
6397,34.48722744,red,89.04895637
6398,35.20054119,red,93.89456277
6399,32.45240697,red,92.99092964
6400,35.96560141,red,92.34402532
6401,29.62876637,red,91.40839174
6402,33.23187307,yellow,91.98483366
6403,38.47544271,red,91.44146294
6404,36.40406091,green,88.80765055
6405,35.90384263,red,89.43805042
6406,32.675241,red,92.78226297
6407,30.74305415,red,93.3465002
6408,34.93058205,red,91.25422707
6409,29.93068303,red,96.63487317
6410,35.57571582,red,93.1157412
6411,31.86819688,red,88.74799291
6412,35.60594106,green,92.81425963
6413,28.80809203,red,92.65359689
6414,35.97792919,green,89.2211685
6415,30.67499251,yellow,92.38111172
6416,36.2252162,red,90.98899272
6417,37.11465137,red,93.5506883
6418,27.85242147,red,91.55476637
6419,36.46414673,red,91.40897689
6420,31.98791085,red,90.50979594
6421,34.79329125,green,90.08619672
6422,38.93077861,red,93.85907763
6423,37.43895989,red,92.27018136
6424,38.33552947,red,95.41110262
6425,28.29542719,yellow,90.40086207
6426,27.78691578,red,92.12278121
6427,34.59712784,red,91.50067116
6428,30.58322834,yellow,91.61448837
6429,35.73065124,red,90.9957204
6430,34.63896301,red,87.87677625
6431,33.90800558,yellow,94.26323654
6432,35.25418296,red,91.92576802
6433,34.19222677,green,91.94145897
6434,33.97933602,red,92.3205062
6435,36.97226024,red,94.55852809
6436,33.47877155,yellow,91.54371207
6437,40.90484732,red,88.5920423
6438,42.00865327,red,93.42192162
6439,28.22256962,red,94.56322048
6440,31.82135388,red,94.66860628
6441,28.44067768,yellow,88.4597118
6442,29.33067053,red,92.51793098
6443,34.80624091,red,95.14348817
6444,29.32985235,red,88.74990072
6445,35.31283631,red,93.40933303
6446,34.41328279,red,93.03695224
6447,29.25992994,yellow,93.53206613
6448,32.53640646,red,91.67223882
6449,32.71570496,red,93.80815481
6450,37.87010575,yellow,89.69304063
6451,30.70395246,red,89.93974373
6452,35.43480501,green,90.31942686
6453,38.99246512,red,92.70603066
6454,34.92159971,red,88.30141682
6455,30.74615411,red,88.00160517
6456,33.27871516,red,93.08504872
6457,35.90177681,red,91.59676754
6458,34.11032796,green,92.52695733
6459,29.28738977,yellow,92.78185122
6460,37.2264819,red,89.26051574
